"TimeStamp","axis1","axis2","axis3","vm","steps","days","wearing","weekday"
2017-11-09 21:57:00,0,5,0,5,0,3,"w","Thursday"
2017-11-09 21:58:00,0,8,0,8,0,3,"w","Thursday"
2017-11-09 21:59:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:00:00,0,37,45,60,0,3,"w","Thursday"
2017-11-09 22:01:00,0,10,0,10,0,3,"w","Thursday"
2017-11-09 22:02:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:03:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:04:00,18,78,60,116,1,3,"w","Thursday"
2017-11-09 22:05:00,0,0,5,5,0,3,"w","Thursday"
2017-11-09 22:06:00,0,2,0,2,0,3,"w","Thursday"
2017-11-09 22:07:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:08:00,11,76,10,86,0,3,"w","Thursday"
2017-11-09 22:09:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:10:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:11:00,0,0,1,1,0,3,"w","Thursday"
2017-11-09 22:12:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:13:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:14:00,0,0,12,12,0,3,"w","Thursday"
2017-11-09 22:15:00,0,17,0,17,0,3,"w","Thursday"
2017-11-09 22:16:00,0,13,0,13,0,3,"w","Thursday"
2017-11-09 22:17:00,0,117,32,124,0,3,"w","Thursday"
2017-11-09 22:18:00,0,34,5,34,0,3,"w","Thursday"
2017-11-09 22:19:00,21,53,49,78,1,3,"w","Thursday"
2017-11-09 22:20:00,5,33,25,47,0,3,"w","Thursday"
2017-11-09 22:21:00,0,40,6,41,0,3,"w","Thursday"
2017-11-09 22:22:00,6,8,0,10,0,3,"w","Thursday"
2017-11-09 22:23:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:24:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:25:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:26:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:27:00,0,25,33,42,0,3,"w","Thursday"
2017-11-09 22:28:00,17,19,86,103,0,3,"w","Thursday"
2017-11-09 22:29:00,0,39,11,44,0,3,"w","Thursday"
2017-11-09 22:30:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:31:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:32:00,0,34,0,34,0,3,"w","Thursday"
2017-11-09 22:33:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:34:00,0,25,5,26,0,3,"w","Thursday"
2017-11-09 22:35:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:36:00,0,0,0,0,0,3,"w","Thursday"
2017-11-09 22:37:00,895,740,1040,1724,24,3,"w","Thursday"
2017-11-09 22:38:00,1564,1379,1093,2528,45,3,"w","Thursday"
2017-11-09 22:39:00,26,232,160,345,1,3,"w","Thursday"
2017-11-09 22:40:00,8,57,3,65,1,3,"w","Thursday"
2017-11-09 22:41:00,2,14,0,16,0,3,"w","Thursday"
2017-11-09 22:42:00,11,28,91,103,0,3,"w","Thursday"
2017-11-09 22:43:00,181,532,497,847,5,3,"w","Thursday"
2017-11-09 22:44:00,667,808,1005,1632,19,3,"w","Thursday"
2017-11-09 22:45:00,369,310,440,723,5,3,"w","Thursday"
2017-11-09 22:46:00,60,142,216,303,0,3,"w","Thursday"
2017-11-09 22:47:00,71,238,320,489,1,3,"w","Thursday"
2017-11-09 22:48:00,632,966,1041,1665,23,3,"w","Thursday"
2017-11-09 22:49:00,652,1024,1031,1816,18,3,"w","Thursday"
2017-11-09 22:50:00,512,499,362,1000,7,3,"w","Thursday"
2017-11-09 22:51:00,799,783,962,1760,7,3,"w","Thursday"
2017-11-09 22:52:00,392,1098,602,1428,14,3,"w","Thursday"
2017-11-09 22:53:00,1824,2033,1623,3441,30,3,"w","Thursday"
2017-11-09 22:54:00,932,1391,1012,2187,21,3,"w","Thursday"
2017-11-09 22:55:00,452,1014,637,1417,6,3,"w","Thursday"
2017-11-09 22:56:00,523,1020,973,1698,10,3,"w","Thursday"
2017-11-09 22:57:00,1002,682,775,1702,12,3,"w","Thursday"
2017-11-09 22:58:00,578,609,780,1369,8,3,"w","Thursday"
2017-11-09 22:59:00,1343,980,969,2161,19,3,"w","Thursday"
2017-11-09 23:00:00,1689,1434,1184,2815,18,3,"w","Thursday"
2017-11-09 23:01:00,1229,964,1104,2225,13,3,"w","Thursday"
2017-11-09 23:02:00,743,563,592,1342,11,3,"w","Thursday"
2017-11-09 23:03:00,1363,1112,1029,2325,13,3,"w","Thursday"
2017-11-09 23:04:00,1402,1085,919,2240,16,3,"w","Thursday"
2017-11-09 23:05:00,1259,1256,1342,2510,14,3,"w","Thursday"
2017-11-09 23:06:00,2320,2150,2536,4188,67,3,"w","Thursday"
2017-11-09 23:07:00,3019,2490,3684,5514,76,3,"w","Thursday"
2017-11-09 23:08:00,3575,2471,2761,5341,82,3,"w","Thursday"
2017-11-09 23:09:00,97,227,289,439,3,3,"w","Thursday"
2017-11-09 23:10:00,821,1245,1351,2233,17,3,"w","Thursday"
2017-11-09 23:11:00,706,871,1008,1678,12,3,"w","Thursday"
2017-11-09 23:12:00,448,546,709,1130,14,3,"w","Thursday"
2017-11-09 23:13:00,284,425,534,839,10,3,"w","Thursday"
2017-11-09 23:14:00,1432,1427,1585,2788,23,3,"w","Thursday"
2017-11-09 23:15:00,423,570,993,1378,9,3,"w","Thursday"
2017-11-09 23:16:00,402,459,541,868,2,3,"w","Thursday"
2017-11-09 23:17:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:18:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:19:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:20:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:21:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:22:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:23:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:24:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:25:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:26:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:27:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:28:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:29:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:30:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:31:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:32:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:33:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:34:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:35:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:36:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:37:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:38:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:39:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:40:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:41:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:42:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:43:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:44:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:45:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:46:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:47:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:48:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:49:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:50:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:51:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:52:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:53:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:54:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:55:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:56:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:57:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:58:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-09 23:59:00,0,0,0,0,0,3,"nw","Thursday"
2017-11-10 00:00:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:01:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:02:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:03:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:04:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:05:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:06:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:07:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:08:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:09:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:10:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:11:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:12:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:13:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:14:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:15:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:16:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:17:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:18:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:19:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:20:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:21:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:22:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:23:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:24:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:25:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:26:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:27:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:28:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:29:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:30:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:31:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:32:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:33:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:34:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:35:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:36:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:37:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:38:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:39:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:40:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:41:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:42:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:43:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:44:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:45:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:46:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:47:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:48:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:49:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:50:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:51:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:52:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:53:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:54:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:55:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:56:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:57:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:58:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 00:59:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:00:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:01:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:02:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:03:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:04:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:05:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:06:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:07:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:08:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:09:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:10:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:11:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:12:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:13:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:14:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:15:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:16:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:17:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:18:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:19:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:20:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:21:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:22:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:23:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:24:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:25:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:26:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:27:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:28:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:29:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:30:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:31:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:32:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:33:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:34:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:35:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:36:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:37:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:38:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:39:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:40:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:41:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:42:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:43:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:44:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:45:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:46:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:47:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:48:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:49:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:50:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:51:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:52:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:53:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:54:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:55:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:56:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:57:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:58:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 01:59:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:00:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:01:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:02:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:03:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:04:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:05:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:06:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:07:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:08:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:09:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:10:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:11:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:12:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:13:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:14:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:15:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:16:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:17:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:18:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:19:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:20:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:21:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:22:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:23:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:24:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:25:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:26:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:27:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:28:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:29:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:30:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:31:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:32:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:33:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:34:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:35:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:36:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:37:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:38:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:39:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:40:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:41:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:42:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:43:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:44:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:45:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:46:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:47:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:48:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:49:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:50:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:51:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:52:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:53:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:54:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:55:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:56:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:57:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:58:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 02:59:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:00:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:01:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:02:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:03:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:04:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:05:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:06:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:07:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:08:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:09:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:10:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:11:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:12:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:13:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:14:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:15:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:16:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:17:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:18:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:19:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:20:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:21:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:22:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:23:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:24:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:25:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:26:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:27:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:28:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:29:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:30:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:31:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:32:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:33:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:34:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:35:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:36:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:37:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:38:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:39:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:40:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:41:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:42:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:43:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:44:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:45:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:46:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:47:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:48:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:49:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:50:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:51:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:52:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:53:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:54:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:55:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:56:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:57:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:58:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 03:59:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:00:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:01:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:02:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:03:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:04:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:05:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:06:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:07:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:08:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:09:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:10:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:11:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:12:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:13:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:14:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:15:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:16:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:17:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:18:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:19:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:20:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:21:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:22:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:23:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:24:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:25:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:26:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:27:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:28:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:29:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:30:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:31:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:32:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:33:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:34:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:35:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:36:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:37:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:38:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:39:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:40:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:41:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:42:00,0,0,0,0,0,4,"nw","Friday"
2017-11-10 04:43:00,0,0,0,0,0,4,"nw","Friday"
